"Player","Born","minAge","MP","Starts","Min","Full90s","G","A","NPG","PK","G90","NPG90","A90","NPG+A90","Over27"
"Juanpi",1994,20,86,49,4576,50.9,8,5,7,1,0.15734265734265734,0.13767482517482518,0.09833916083916085,0.23601398601398604,""
"Juanra",1980,28,47,46,4063,45.2,0,1,0,0,0,0,0.022151119862170807,0.022151119862170807,"*"
"Juárez",1973,25,161,148,12749,141.6,0,1,0,0,0,0,0.007059377206055376,0.007059377206055376,""
"Juca",1979,29,24,15,1342,15,3,3,3,0,0.20119225037257824,0.20119225037257824,0.20119225037257824,0.40238450074515647,"*"
"Jude Bellingham",2003,17,51,41,3587,39.9,4,9,4,0,0.10036241984945637,0.10036241984945637,0.22581544466127682,0.32617786451073316,""
"Juergen Sommer",1969,26,33,33,2970,33,0,0,0,0,0,0,0,0,""
"Jukka Raitala",1988,20,19,14,1161,12.9,0,0,0,0,0,0,0,0,""
"Julen Agirrezabala",2000,18,4,4,360,4,0,0,0,0,0,0,0,0,""
"Julen Guerrero",1974,24,172,106,9537,105.89999999999999,30,8,30,0,0.283107895564643,0.283107895564643,0.07549543881723812,0.35860333438188113,""
"Julen Lobete",2000,18,13,2,284,3.2,2,0,2,0,0.6338028169014085,0.6338028169014085,0,0.6338028169014085,""
"Julen Lopetegui",1966,32,37,36,3260,36.2,0,0,0,0,0,0,0,0,"*"
"Jules Goda",1989,26,3,3,220,2.4,0,0,0,0,0,0,0,0,""
"Jules Iloki",1992,22,72,39,3673,40.8,2,5,2,0,0.049006261911244214,0.049006261911244214,0.12251565477811054,0.17152191668935474,""
"Jules Keita",1998,20,20,3,614,6.8999999999999995,2,1,2,0,0.2931596091205212,0.2931596091205212,0.1465798045602606,0.4397394136807818,""
"Jules Koundé",1998,18,138,131,11859,131.9,5,5,5,0,0.037945863900834806,0.037945863900834806,0.037945863900834806,0.07589172780166961,""
"Julián",1987,19,7,1,251,2.8,0,1,0,0,0,0,0.35856573705179284,0.35856573705179284,""
"Julian Baumgartlinger",1988,23,235,191,17177,190.9,7,9,7,0,0.036676951737788906,0.036676951737788906,0.04715608080572859,0.0838330325435175,""
"Julian Brandt",1996,17,250,174,15801,175.4,45,43,45,0,0.25631289158913995,0.25631289158913995,0.24492120751851149,0.5012340991076514,""
"Julian Chabot",1998,21,44,30,2714,30.099999999999998,2,1,2,0,0.06632277081798084,0.06632277081798084,0.03316138540899042,0.09948415622697127,""
"Julián Cuesta",1991,21,16,16,1440,16,0,0,0,0,0,0,0,0,""
"Julian Darby",1967,25,55,52,4717,52.4,5,2,5,0,0.0953996184015264,0.0953996184015264,0.03815984736061056,0.13355946576213695,""
"Julian de Guzmán",1981,21,175,152,13168,146.3,3,8,3,0,0.020504252733900365,0.020504252733900365,0.05467800729040097,0.07518226002430134,""
"Julian Derstroff",1992,19,12,9,727,8.1,1,0,1,0,0.12379642365887208,0.12379642365887208,0,0.12379642365887208,""
"Julian Dicks",1968,24,134,134,11929,132.5,24,7,7,17,0.18107133875429626,0.0528124738033364,0.0528124738033364,0.1056249476066728,""
"Julian Draxler",1993,16,281,192,17181,190.9,40,42,40,0,0.20953378732320588,0.20953378732320588,0.22001047668936616,0.42954426401257206,""
"Julian Dudda",1993,17,1,1,90,1,0,0,0,0,0,0,0,0,""
"Julián Estéban",1986,19,7,0,104,1.1,1,0,1,0,0.8653846153846154,0.8653846153846154,0,0.8653846153846154,""
"Julian Gray",1979,19,55,36,3639,40.4,3,2,3,0,0.0741962077493817,0.0741962077493817,0.0494641384995878,0.12366034624896949,""
"Julian Green",1995,19,19,9,756,8.4,0,0,0,0,0,0,0,0,""
"Julian Günther-Schmidt",1994,21,4,0,46,0.5,0,0,0,0,0,0,0,0,""
"Julian Jeanvier",1992,20,6,4,412,4.6,0,0,0,0,0,0,0,0,""
"Julian Joachim",1974,19,156,110,9968,110.7,42,14,41,1,0.3792134831460674,0.37018459069020865,0.12640449438202248,0.4965890850722311,""
"Julian Koch",1990,18,6,2,187,2.1,0,0,0,0,0,0,0,0,""
"Julian Korb",1992,19,116,105,9418,104.8,2,3,2,0,0.019112338076024634,0.019112338076024634,0.02866850711403695,0.04778084519006158,""
"Julian Kristoffersen",1997,18,1,0,7,0.1,0,0,0,0,0,0,0,0,""
"Julián Luque Conde",1992,18,23,9,839,9.3,0,2,0,0,0,0,0.21454112038140644,0.21454112038140644,""
"Julian Palmieri",1986,25,169,152,13589,150.9,6,12,6,0,0.039738023401280444,0.039738023401280444,0.07947604680256089,0.11921407020384134,""
"Julian Pollersbeck",1994,22,12,11,1005,11.2,0,0,0,0,0,0,0,0,""
"Julian Reinard",1983,20,11,10,920,10.2,0,0,0,0,0,0,0,0,""
"Julián Robles",1981,18,31,12,1142,12.6,2,1,2,0,0.1576182136602452,0.1576182136602452,0.0788091068301226,0.2364273204903678,""
"Julian Ryerson",1997,21,57,21,2316,25.8,2,2,2,0,0.07772020725388601,0.07772020725388601,0.07772020725388601,0.15544041450777202,""
"Julian Schieber",1989,19,167,71,7491,83.3,27,7,27,0,0.32438926712054467,0.32438926712054467,0.08410092110532638,0.408490188225871,""
"Julian Schuster",1985,22,187,159,13895,154.4,10,16,10,0,0.0647715005397625,0.0647715005397625,0.10363440086362001,0.16840590140338252,""
"Julián Speroni",1979,25,93,93,8334,92.6,0,0,0,0,0,0,0,0,""
"Julián Vara",1983,21,2,0,18,0.2,0,0,0,0,0,0,0,0,""
"Julian Watts",1971,21,45,34,3207,35.6,2,1,2,0,0.05612722170252572,0.05612722170252572,0.02806361085126286,0.08419083255378859,""
"Julian Weigl",1995,19,116,100,9077,100.8,3,0,3,0,0.029745510631265838,0.029745510631265838,0,0.029745510631265838,""
"Julian Wießmeier",1992,17,9,2,237,2.6,1,0,1,0,0.37974683544303794,0.37974683544303794,0,0.37974683544303794,""
"Juliano Belletti",1976,26,184,143,13183,146.4,11,14,11,0,0.07509671546688917,0.07509671546688917,0.09557763786694987,0.17067435333383904,""
"Julien Bègue",1993,19,4,0,60,0.7,0,1,0,0,0,0,1.5,1.5,""
"Julien Berthomier",1990,19,1,0,38,0.4,0,0,0,0,0,0,0,0,""
"Julien Cardy",1981,21,87,54,5017,55.7,1,4,1,0,0.017939007374925254,0.017939007374925254,0.07175602949970102,0.08969503687462627,""
"Julien Cétout",1988,28,28,27,2332,25.9,1,2,1,0,0.038593481989708404,0.038593481989708404,0.07718696397941681,0.1157804459691252,"*"
"Julien Escudé",1979,19,275,259,23399,260,5,6,5,0,0.01923159109363648,0.01923159109363648,0.023077909312363774,0.042309500406000254,""
"Julien Faubert",1983,20,215,168,15385,171,13,13,13,0,0.07604809879753006,0.07604809879753006,0.07604809879753006,0.15209619759506013,""
"Julien Faussurier",1987,25,113,94,8664,96.3,5,11,5,0,0.051939058171745156,0.051939058171745156,0.11426592797783934,0.1662049861495845,""
"Julien Féret",1982,26,339,311,27102,301,45,48,38,7,0.1494354660172681,0.12618994908124861,0.1593978304184193,0.2855877794996679,""
"Julien François",1979,27,33,33,2840,31.6,1,0,1,0,0.03169014084507042,0.03169014084507042,0,0.03169014084507042,"*"
"Julien Gorius",1985,18,3,1,129,1.4,0,0,0,0,0,0,0,0,""
"Julien Ielsch",1983,34,11,7,617,6.9,0,0,0,0,0,0,0,0,"*"
"Julien Laporte",1993,26,54,54,4740,52.6,2,0,2,0,0.0379746835443038,0.0379746835443038,0,0.0379746835443038,""
"Julien Lorthioir",1983,18,2,1,99,1.1,0,0,0,0,0,0,0,0,""
"Julien Ngoy",1997,18,6,0,69,0.7,0,0,0,0,0,0,0,0,""
"Julien Poueys",1979,22,11,6,589,6.6,3,0,3,0,0.4584040747028863,0.4584040747028863,0,0.4584040747028863,""
"Julien Quercia",1986,18,115,61,5558,61.9,12,3,12,0,0.1943145016192875,0.1943145016192875,0.04857862540482188,0.2428931270241094,""
"Julien Rantier",1983,18,1,1,54,0.6,0,0,0,0,0,0,0,0,""
"Julien Remiti",1994,18,1,0,20,0.2,0,0,0,0,0,0,0,0,""
"Julien Rodriguez",1978,21,157,142,12845,142.8,5,3,5,0,0.035033086804203965,0.035033086804203965,0.02101985208252238,0.05605293888672634,""
"Julien Romain",1996,18,6,1,192,2.1,2,0,2,0,0.9375,0.9375,0,0.9375,""
"Julien Sablé",1980,18,318,270,23944,266.1,8,11,8,0,0.030070163715335784,0.030070163715335784,0.0413464751085867,0.07141663882392249,""
"Julien Serrano",1998,19,7,4,399,4.4,0,0,0,0,0,0,0,0,""
"Julien Toudic",1985,21,58,12,1785,19.8,4,2,4,0,0.20168067226890754,0.20168067226890754,0.10084033613445377,0.3025210084033613,""
"Julien Valero",1984,20,5,2,194,2.2,0,0,0,0,0,0,0,0,""
"Julien Vercauteren",1993,21,9,3,250,2.8,0,2,0,0,0,0,0.72,0.72,""
"Julien Viale",1982,21,14,0,159,1.8,1,0,1,0,0.5660377358490566,0.5660377358490566,0,0.5660377358490566,""
"Julio Álvarez",1981,19,98,75,6392,70.9,14,9,9,5,0.19712140175219023,0.126720901126408,0.126720901126408,0.253441802252816,""
"Julio Arca",1981,19,149,130,11230,124.7,8,17,8,0,0.0641139804096171,0.0641139804096171,0.13624220837043635,0.20035618878005346,""
"Júlio Baptista",1981,21,231,161,14978,166.5,77,11,64,13,0.46267859527306715,0.384564027239952,0.06609694218186674,0.4506609694218187,""
"Júlio César",1963,36,12,12,964,10.7,0,0,0,0,0,0,0,0,"*"
"Júlio César",1978,19,93,82,7408,82.2,4,0,4,0,0.04859611231101512,0.04859611231101512,0,0.04859611231101512,""
"Júlio César",1979,25,252,252,22359,248.4,0,0,0,0,0,0,0,0,""
"Júlio César",1986,24,21,21,1888,21,0,0,0,0,0,0,0,0,""
"Julio César Cáceres",1979,24,23,23,2026,22.5,0,0,0,0,0,0,0,0,""
"Julio César de León",1979,22,65,43,3964,44,7,6,7,0,0.15893037336024218,0.15893037336024218,0.136226034308779,0.2951564076690212,""
"Julio César Pinheiro",1976,26,6,1,175,1.9,0,0,0,0,0,0,0,0,""
"Julio Colombo",1984,18,17,15,1316,14.600000000000001,0,0,0,0,0,0,0,0,""
"Julio Dely Valdés",1967,31,175,171,14539,161.7,67,13,57,10,0.4147465437788018,0.35284407455808514,0.0804732099869317,0.43331728454501683,"*"
"Julio dos Santos",1983,22,5,1,99,1.1,0,1,0,0,0,0,0.9090909090909092,0.9090909090909092,""
"Julio Gracia",1998,19,2,0,23,0.3,0,0,0,0,0,0,0,0,""
"Julio Gutiérrez",1979,20,7,0,80,0.8999999999999999,0,0,0,0,0,0,0,0,""
"Julio Hernán Rossi",1977,28,36,25,1971,21.9,4,3,4,0,0.182648401826484,0.182648401826484,0.136986301369863,0.319634703196347,"*"
"Julio Iglesias",1972,28,16,15,1331,14.8,0,0,0,0,0,0,0,0,"*"
"Julio Llorente",1966,32,21,20,1798,20,1,0,1,0,0.05005561735261402,0.05005561735261402,0,0.05005561735261402,"*"
"Julio Pineda",1972,32,26,16,1551,17.2,1,1,1,0,0.058027079303675046,0.058027079303675046,0.058027079303675046,0.11605415860735009,"*"
"Julio Ricardo Cruz",1974,25,244,170,15287,169.9,80,28,71,9,0.4709884215346373,0.41800222411199056,0.16484594753712303,0.5828481716491136,""
"Julio Salinas",1962,35,50,23,2443,27.1,12,0,9,3,0.44207941056078587,0.33155955792058944,0,0.33155955792058944,"*"
"Júlio Sérgio",1978,30,58,56,4981,55.3,0,0,0,0,0,0,0,0,"*"
"Júlio Tavares",1988,27,120,107,9617,106.9,31,11,24,7,0.2901112613081002,0.22460226681917436,0.10294270562545492,0.32754497244462927,"*"
"Julio Villalba",1998,18,1,0,8,0.1,0,0,0,0,0,0,0,0,""
"Julius Aghahowa",1982,24,20,5,743,8.3,0,1,0,0,0,0,0.12113055181695828,0.12113055181695828,""
"Julius Kade",1999,17,1,0,10,0.1,0,0,0,0,0,0,0,0,""
"Jung Jo-gook",1984,26,36,4,826,9.2,4,1,4,0,0.4358353510895884,0.4358353510895884,0.1089588377723971,0.5447941888619855,""
"Junichi Inamoto",1979,22,113,80,7127,79.2,4,7,4,0,0.05051213694401571,0.05051213694401571,0.0883962396520275,0.13890837659604321,""
"Juninho Bacuna",1997,20,21,16,1412,15.7,1,0,1,0,0.06373937677053824,0.06373937677053824,0,0.06373937677053824,""
"Juninho Paulista",1973,22,157,133,12056,133.9,37,18,34,3,0.2762110152621101,0.2538155275381553,0.13437292634372927,0.38818845388188455,""
"Juninho Pernambucano",1975,26,248,227,19467,216.4,74,62,64,10,0.34211742949607027,0.29588534442903375,0.2866389274156264,0.5825242718446602,""
"Júnior",1973,27,100,88,7977,88.7,3,12,3,0,0.03384731101918014,0.03384731101918014,0.13538924407672057,0.16923655509590071,"*"
"Júnior",1977,23,28,16,1566,17.4,4,0,4,0,0.2298850574712644,0.2298850574712644,0,0.2298850574712644,""
"Junior Agogo",1979,17,2,0,55,0.7,0,0,0,0,0,0,0,0,""
"Júnior Alonso",1993,23,55,46,4277,47.599999999999994,2,1,2,0,0.04208557400046762,0.04208557400046762,0.02104278700023381,0.06312836100070143,""
"Júnior Caiçara",1989,26,26,23,1961,21.8,0,3,0,0,0,0,0.13768485466598673,0.13768485466598673,""
"Júnior Díaz",1983,28,69,56,5088,56.4,2,5,2,0,0.03537735849056604,0.03537735849056604,0.08844339622641509,0.12382075471698112,"*"
"Junior Dina Ebimbe",2000,19,38,28,2384,26.5,1,1,1,0,0.037751677852348994,0.037751677852348994,0.037751677852348994,0.07550335570469799,""
"Junior Fernándes",1988,24,6,0,63,0.7,0,1,0,0,0,0,1.4285714285714284,1.4285714285714284,""
"Junior Firpo",1996,20,79,63,5583,62,7,9,7,0,0.11284255776464265,0.11284255776464265,0.14508328855454056,0.2579258463191832,""
"Junior Hoilett",1990,19,161,106,9877,109.8,16,8,16,0,0.1457932570618609,0.1457932570618609,0.07289662853093044,0.21868988559279134,""
"Junior Lewis",1973,26,21,19,1822,20.2,0,0,0,0,0,0,0,0,""
"Junior Malanda",1994,18,17,9,792,8.8,2,1,2,0,0.2272727272727273,0.2272727272727273,0.11363636363636365,0.34090909090909094,""
"Junior Messias",1991,29,52,44,4115,45.7,13,4,13,0,0.284325637910085,0.284325637910085,0.08748481166464156,0.3718104495747266,"*"
"Junior Sambia",1996,20,134,68,6792,75.4,4,13,4,0,0.05300353356890459,0.05300353356890459,0.17226148409893993,0.2252650176678445,""
"Junior Stanislas",1989,18,140,92,8157,90.7,25,14,20,5,0.2758367046708349,0.2206693637366679,0.15446855461566752,0.37513791835233545,""
"Junior Tallo",1992,18,65,41,3742,41.5,11,4,10,1,0.26456440406199894,0.24051309460181722,0.09620523784072688,0.3367183324425441,""
"Júnior Tavares",1996,21,3,2,184,2,0,0,0,0,0,0,0,0,""
"Juraj Kucka",1987,23,274,227,20044,222.8,31,17,24,7,0.1391937736978647,0.1077629215725404,0.07633206944721611,0.18409499101975652,""
"Jurgen Cavens",1978,22,5,1,212,2.4,1,0,1,0,0.4245283018867924,0.4245283018867924,0,0.4245283018867924,""
"Jürgen Colin",1981,27,2,2,180,2,0,0,0,0,0,0,0,0,"*"
"Jurgen Ekkelenkamp",2000,18,17,5,628,7,3,0,3,0,0.42993630573248404,0.42993630573248404,0,0.42993630573248404,""
"Jürgen Gjasula",1985,18,7,1,167,1.9,0,0,0,0,0,0,0,0,""
"Jürgen Klinsmann",1964,30,56,56,4906,54.5,29,15,28,1,0.5320016306563392,0.5136567468406034,0.2751732572360375,0.788830004076641,"*"
"Jürgen Kohler",1965,33,80,73,6539,72.6,2,4,2,0,0.02752714482336749,0.02752714482336749,0.05505428964673498,0.08258143447010247,"*"
"Jürgen Kramny",1971,32,20,8,744,8.3,2,0,2,0,0.24193548387096775,0.24193548387096775,0,0.24193548387096775,"*"
"Jürgen Locadia",1993,23,52,25,2412,26.9,8,2,6,2,0.2985074626865672,0.22388059701492538,0.0746268656716418,0.2985074626865672,""
"Jürgen Macho",1977,22,42,40,3657,40.7,0,0,0,0,0,0,0,0,""
"Jürgen Prutsch",1989,19,6,5,375,4.2,0,0,0,0,0,0,0,0,""
"Jürgen Rische",1970,28,47,23,2126,23.7,9,3,9,0,0.3809971777986829,0.3809971777986829,0.12699905926622768,0.5079962370649106,"*"
"Jürgen Säumel",1984,23,19,11,1216,13.5,2,0,2,0,0.14802631578947367,0.14802631578947367,0,0.14802631578947367,""
"Jürgen Wittmann",1966,32,29,29,2610,29,0,0,0,0,0,0,0,0,"*"
"Juri Judt",1986,23,44,33,2964,32.9,0,0,0,0,0,0,0,0,""
"Jurica Puljiz",1979,23,14,12,979,10.9,1,0,1,0,0.09193054136874362,0.09193054136874362,0,0.09193054136874362,""
"Jurica Vranješ",1980,19,176,87,8168,90.7,5,5,5,0,0.05509304603330069,0.05509304603330069,0.05509304603330069,0.11018609206660138,""
"Jurica Vučko",1976,23,28,5,809,8.9,2,1,2,0,0.22249690976514214,0.22249690976514214,0.11124845488257107,0.3337453646477132,""
"Juriy Cannarsa",1976,28,41,39,3213,35.7,0,0,0,0,0,0,0,0,"*"
"Jussi Jääskeläinen",1975,26,436,435,39093,434.4,0,3,0,0,0,0,0.00690660732100376,0.00690660732100376,""
"Jussiê",1983,20,266,175,15749,174.9,45,13,33,12,0.2571591847101403,0.18858340212076957,0.07429043113848499,0.26287383325925456,""
"Justin Channing",1968,23,2,2,178,2,1,0,1,0,0.5056179775280899,0.5056179775280899,0,0.5056179775280899,""
"Justin Edinburgh",1969,22,174,154,13369,148.6,0,8,0,0,0,0,0.05385593537287755,0.05385593537287755,""
"Justin Hoogma",1998,20,5,4,381,4.2,0,0,0,0,0,0,0,0,""
"Justin Hoyte",1984,17,83,68,6017,66.8,2,1,2,0,0.029915240152900115,0.029915240152900115,0.014957620076450058,0.04487286022935017,""
"Justin Kluivert",1999,19,88,56,4792,53.2,11,11,11,0,0.20659432387312188,0.20659432387312188,0.20659432387312188,0.41318864774624375,""
"Justin Möbius",1997,19,2,0,48,0.5,0,0,0,0,0,0,0,0,""
"Justin Skinner",1972,19,2,2,135,1.5,0,0,0,0,0,0,0,0,""
"Justo Villar",1977,31,38,38,3355,37.3,0,0,0,0,0,0,0,0,"*"
"Jutglà",1999,18,6,4,301,3.3,1,0,1,0,0.29900332225913623,0.29900332225913623,0,0.29900332225913623,""
"Juvhel Tsoumou",1990,17,10,0,80,0.8999999999999999,1,0,1,0,1.125,1.125,0,1.125,""
"Kaan Ayhan",1994,18,124,93,8561,95.1,7,5,7,0,0.07358953393295176,0.07358953393295176,0.05256395280925125,0.126153486742203,""
"Kaba Diawara",1975,22,128,75,6941,77.1,17,1,14,3,0.22042933294914277,0.18153003889929403,0.012966431349949577,0.1944964702492436,""
"Kacper Urbanski",2004,15,1,0,2,0,0,0,0,0,0,0,0,0,""
"Kadeem Harris",1993,25,13,3,375,4.2,1,0,1,0,0.24,0.24,0,0.24,""
"Kader Mangane",1983,24,177,165,14596,162.20000000000002,16,1,16,0,0.09865716634694438,0.09865716634694438,0.006166072896684024,0.10482323924362841,""
"Kafoumba Coulibaly",1985,22,103,91,8100,90,3,6,3,0,0.03333333333333333,0.03333333333333333,0.06666666666666667,0.1,""
"Kagisho Dikgacoi",1984,24,39,32,2548,28.4,0,0,0,0,0,0,0,0,""
"Kahê",1982,22,53,35,3198,35.5,6,3,6,0,0.16885553470919323,0.16885553470919323,0.08442776735459662,0.25328330206378985,""
"Kai Bülow",1986,21,29,27,2263,25.1,2,0,2,0,0.07954043305346885,0.07954043305346885,0,0.07954043305346885,""
"Kai Havertz",1999,17,162,130,11500,127.80000000000001,42,25,38,4,0.32869565217391306,0.2973913043478261,0.1956521739130435,0.4930434782608696,""
"Kai Herdling",1984,25,25,12,1108,12.3,2,3,2,0,0.1624548736462094,0.1624548736462094,0.24368231046931407,0.40613718411552346,""
"Kai Michalke",1976,23,69,39,3721,41.3,7,2,7,0,0.16930932545014782,0.16930932545014782,0.04837409298575651,0.21768341843590433,""
"Kai Oswald",1977,21,68,58,5172,57.400000000000006,3,0,3,0,0.052204176334106726,0.052204176334106726,0,0.052204176334106726,""
"Kai Pröger",1992,27,31,22,2079,23.1,2,6,2,0,0.08658008658008658,0.08658008658008658,0.2597402597402597,0.3463203463203463,"*"
"Kaide Gordon",2004,18,1,0,9,0.1,0,0,0,0,0,0,0,0,""
"Kaiku",1972,30,8,6,541,6,0,0,0,0,0,0,0,0,"*"
"Kaio Jorge",2002,18,9,0,121,1.3,0,0,0,0,0,0,0,0,""
"Kaj Sierhuis",1998,21,27,8,744,8.200000000000001,0,1,0,0,0,0,0.12096774193548387,0.12096774193548387,""
"Kaká",1981,27,20,16,1525,16.9,0,0,0,0,0,0,0,0,"*"
"Kaká",1982,21,308,262,22856,253.9,100,71,76,24,0.39376968848442423,0.29926496324816243,0.2795764788239412,0.5788414420721036,""
"Kakha Kaladze",1978,22,245,225,20078,223,13,15,13,0,0.05827273632831955,0.05827273632831955,0.06723777268652256,0.12551050901484212,""
"Kalidou Koulibaly",1991,23,226,223,19801,220,12,4,12,0,0.05454269986364325,0.05454269986364325,0.01818089995454775,0.072723599818191,""
"Kalidou Sidibé",1999,19,24,18,1350,15,1,0,1,0,0.06666666666666667,0.06666666666666667,0,0.06666666666666667,""
"Kalifa Cissé",1984,23,22,11,1126,12.5,1,1,1,0,0.07992895204262877,0.07992895204262877,0.07992895204262877,0.15985790408525755,""
"Kalifa Coulibaly",1991,25,89,55,5036,56.1,17,4,15,2,0.3038125496425735,0.26806989674344717,0.07148530579825257,0.33955520254169974,""
"Kalilou Traoré",1987,24,11,10,826,9.2,0,0,0,0,0,0,0,0,""
"Kalu Uche",1982,21,172,101,9590,106.5,39,11,38,1,0.3660062565172055,0.35662148070907196,0.1032325338894682,0.45985401459854014,""
"Kalvin Phillips",1995,24,41,40,3427,38.1,1,3,1,0,0.02626203676685147,0.02626203676685147,0.07878611030055442,0.1050481470674059,""
"Kama Massampu",1991,18,8,0,70,0.7000000000000001,0,0,0,0,0,0,0,0,""
"Kamal Tassali",1980,21,1,0,8,0.1,0,0,0,0,0,0,0,0,""
"Kamaldeen Sulemana",2002,18,20,11,1015,11.3,4,2,4,0,0.354679802955665,0.354679802955665,0.1773399014778325,0.5320197044334974,""
"Kamani Hill",1985,20,9,0,153,1.7,0,0,0,0,0,0,0,0,""
"Kamel Chafni",1982,23,201,165,14843,164.8,10,14,10,0,0.06063464259246783,0.06063464259246783,0.08488849962945497,0.1455231422219228,""
"Kamel Ghilas",1984,25,56,26,2479,27.5,3,3,3,0,0.108914885034288,0.108914885034288,0.108914885034288,0.217829770068576,""
"Kamel Larbi",1985,18,20,8,904,10.1,3,0,3,0,0.29867256637168144,0.29867256637168144,0,0.29867256637168144,""
"Kamil Glik",1988,22,311,307,27500,305.5,23,6,23,0,0.07527272727272727,0.07527272727272727,0.019636363636363636,0.0949090909090909,""
"Kamil Grosicki",1988,25,99,55,5364,59.6,13,16,12,1,0.2181208053691275,0.20134228187919462,0.2684563758389262,0.4697986577181208,""
"Kamil Kopúnek",1984,26,5,4,346,3.8,0,0,0,0,0,0,0,0,""
"Kamil Kosowski",1977,25,65,38,3530,39.2,1,2,1,0,0.025495750708215296,0.025495750708215296,0.05099150141643059,0.07648725212464588,""
"Kamil Vacek",1987,18,32,17,1575,17.5,1,0,1,0,0.05714285714285714,0.05714285714285714,0,0.05714285714285714,""
"Kamil Wilczek",1988,27,3,1,116,1.3,0,0,0,0,0,0,0,0,"*"
"Kamil Zayatte",1985,21,56,52,4610,51.2,3,2,3,0,0.05856832971800434,0.05856832971800434,0.039045553145336226,0.09761388286334056,""
"Kamory Doumbia",2003,18,3,0,66,0.7,0,0,0,0,0,0,0,0,""
"Kandia Traoré",1980,27,86,41,3961,43.9,8,6,8,0,0.18177227972734158,0.18177227972734158,0.13632920979550617,0.3181014895228478,"*"
"Kang Jin-wook",1986,19,4,1,117,1.3,0,0,0,0,0,0,0,0,""
"Kanga Akalé",1981,21,242,162,14434,160.3,26,26,26,0,0.1621172232229458,0.1621172232229458,0.1621172232229458,0.3242344464458916,""
"Kara Mbodji",1989,28,6,6,506,5.6,0,0,0,0,0,0,0,0,"*"
"Karamoko Cissé",1988,17,5,1,89,1,0,0,0,0,0,0,0,0,""
"Karba Bangoura",1986,22,21,8,967,10.7,1,0,1,0,0.09307135470527406,0.09307135470527406,0,0.09307135470527406,""
"Kåre Ingebrigtsen",1965,26,15,4,533,6,0,0,0,0,0,0,0,0,""
"Karel Poborský",1972,24,78,55,5033,55.9,11,12,11,0,0.19670176832902841,0.19670176832902841,0.214583747268031,0.4112855155970594,""
"Karel Rada",1971,29,11,11,979,10.9,0,0,0,0,0,0,0,0,"*"
"Karim Achahbar",1996,18,1,0,14,0.2,0,0,0,0,0,0,0,0,""
"Karim Aït-Fana",1989,20,75,43,4009,44.6,8,6,8,0,0.17959590920429036,0.17959590920429036,0.13469693190321774,0.3142928411075081,""
"Karim Aribi",1994,26,13,2,294,3.3,0,0,0,0,0,0,0,0,""
"Karim Azamoum",1990,25,51,39,3422,38,3,1,3,0,0.07890122735242548,0.07890122735242548,0.02630040911747516,0.10520163646990063,""
"Karim Bagheri",1974,25,12,2,392,4.4,1,0,1,0,0.22959183673469385,0.22959183673469385,0,0.22959183673469385,""
"Karim Bellarabi",1990,21,230,160,13736,152.6,36,42,36,0,0.23587652882935353,0.23587652882935353,0.2751892836342458,0.5110658124635993,""
"Karim Benzema",1987,16,518,424,36238,402.6,254,113,237,17,0.630829515977703,0.588608642861085,0.28064462718693084,0.8692532700480159,""
"Karim Coulibaly",1993,19,18,8,787,8.7,0,0,0,0,0,0,0,0,""
"Karim Dahou",1982,17,12,0,246,2.7,0,0,0,0,0,0,0,0,""
"Karim El Ahmadi",1985,27,51,38,3353,37.3,3,1,3,0,0.08052490307187593,0.08052490307187593,0.02684163435729198,0.10736653742916791,"*"
"Karim El Hany",1988,23,1,0,18,0.2,0,0,0,0,0,0,0,0,""
